Chapter ID,Character ID,Dialogue,Character Name,Species,Gender,House,Dialogue Length,sadness,joy,love,anger,fear,surprise
186,13,"All right, all right!  You'll all have time for a cozy catch-up later!  We've got to get the hell out of here and soon!",Alastor Moody,Human,Male,,119,0.0005694472,0.9905139,0.0076452014,0.00055091217,0.00050341914,0.0002171143
186,13,"Potter, you're underage, which means you've still got the Trace on you.",Alastor Moody,Human,Male,,71,0.029118493,0.1611049,0.009874106,0.38676205,0.4095009,0.0036395877
186,1,The Trace?,Harry Potter,Human,Male,Gryffindor,10,0.013796819,0.040119186,0.014214984,0.54400426,0.3859152,0.0019494819
186,13,"You sneeze and the Ministry will know who wipes your nose.  Point is, we have to use those means of transport the Trace can't detect: brooms, thestrals and the like. We'll go in pairs.  That way if anyone's out there waiting for us -- and I reckon there will be -- they won't know which Harry Potter is the real one.",Alastor Moody,Human,Male,,316,0.023908654,0.5035976,0.0118681295,0.3526279,0.10545261,0.0025450112
186,1,The real one...?,Harry Potter,Human,Male,Gryffindor,16,0.028800348,0.24105872,0.010066696,0.35635293,0.3606572,0.0030641316
186,13,I believe you're familiar with this particular brew.,Alastor Moody,Human,Male,,52,0.0024542566,0.9840846,0.003996752,0.0046425033,0.0036755092,0.0011463687
186,1,No!  Absolutely not!,Harry Potter,Human,Male,Gryffindor,20,0.009441442,0.570963,0.008060393,0.37511086,0.033867918,0.0025562893
186,3,I told you he'd take it well.,Hermione Granger,Human,Female,Gryffindor,29,0.0035393129,0.98283273,0.0032627701,0.0077462746,0.0019490119,0.0006698359
186,1,If you think I'm going to let people risk their lives for me --,Harry Potter,Human,Male,Gryffindor,63,0.0046536997,0.1860219,0.012102033,0.43520975,0.35961205,0.002400563
186,2,"Never done that before, have we?",Ron Weasley,Human,Male,Gryffindor,32,0.009881466,0.5272684,0.0050050165,0.40988564,0.04509675,0.002862706
186,1,This is different.  Taking that. Becoming me -- no.,Harry Potter,Human,Male,Gryffindor,51,0.020091066,0.66702724,0.0096451165,0.25369775,0.046703763,0.002835072
186,14,"Well, none of us really fancy it, mate.",Fred Weasley,Human,Male,Gryffindor,39,0.019836206,0.8769421,0.053667292,0.041274592,0.0051617282,0.0031180843
186,19,"Yeah, imagine if something went wrong and we were stuck as scrawny, specky gits forever.",George Weasley,Human,Male,Gryffindor,88,0.06750816,0.17717572,0.0030742923,0.1984721,0.5496373,0.0041323956
186,13,"Everyone here's of age, Potter, and they've all agreed to take the risk.",Alastor Moody,Human,Male,,72,0.0036032887,0.96960026,0.0062365225,0.013760895,0.0062748324,0.0005242479
186,76,"Technically, I've been coerced. Mundungus Fletcher, Mr. Potter. I've always been a huge admirer.",Mundungus Fletcher,Human,Male,,96,0.02623751,0.13050912,0.019044718,0.42408687,0.39246023,0.007661566
186,13,"Nip it, Mundungus!  All right, Granger, as discussed.",Alastor Moody,Human,Male,,53,0.010039258,0.88813686,0.004757745,0.08477892,0.010800133,0.00148705
186,1,"Blimey, Hermione!",Harry Potter,Human,Male,Gryffindor,17,0.015118238,0.51468104,0.0154008195,0.17911361,0.26730028,0.008386022
186,13,"Straight in here, if you please.",Alastor Moody,Human,Male,,32,0.007460944,0.8412972,0.018277187,0.1040679,0.025752991,0.0031437639
186,13,"For those of you who haven't taken Polyjuice Potion before, fair warning.  It tastes like goblin piss.",Alastor Moody,Human,Male,,102,0.027579594,0.7397789,0.009131761,0.15825759,0.0629342,0.002317893
186,14,"Have a lot of experience with that, do you, Mad-Eye?",Fred Weasley,Human,Male,Gryffindor,52,0.0018378923,0.005779152,0.00057236804,0.98702466,0.004431615,0.00035441355
186,14,Just trying to defuse the tension.,Fred Weasley,Human,Male,Gryffindor,34,0.016255306,0.11024661,0.004112313,0.82339734,0.044542894,0.0014456186
186,14,Wow -- we're identical!,Fred Weasley,Human,Male,Gryffindor,23,0.0026739875,0.9896544,0.0024600523,0.0025875699,0.0021204588,0.00050343963
186,19,Wow -- we're identical!,George Weasley,Human,Male,Gryffindor,23,0.0026739875,0.9896544,0.0024600523,0.0025875699,0.0021204588,0.00050343963
186,13,Not yet you aren't.,Alastor Moody,Human,Male,,19,0.020841783,0.5351247,0.007121291,0.3795936,0.055356506,0.001962078
186,19,"Don't have something a bit more sporty, do you?",George Weasley,Human,Male,Gryffindor,47,0.005038143,0.97558093,0.003353924,0.012901177,0.0026326256,0.00049311836
186,14,"Yes, don't fancy this color at all.",Fred Weasley,Human,Male,Gryffindor,35,0.012019496,0.9458166,0.017299915,0.017429108,0.0056341714,0.001800671
186,13,"Fancy this:  You're not you, so shut it and strip. You'll need to change too, Potter.",Alastor Moody,Human,Male,,85,0.043046337,0.7195263,0.008276047,0.20652975,0.020875977,0.0017455965
186,81,"Bill, look away -- I'm 'ideous.",Fleur Delacour,Human (Quarter-Veela),Female,Beauxbatons Academy of Magic,31,0.0037109088,0.9582552,0.007708003,0.025261309,0.003677754,0.0013868498
186,2,I knew Ginny was lying about that tattoo.,Ron Weasley,Human,Male,Gryffindor,41,0.022557,0.09030106,0.0074402913,0.8456159,0.032277945,0.0018077046
186,3,"Harry, your eyesight really is awful.",Hermione Granger,Human,Female,Gryffindor,37,0.48320928,0.09589984,0.0039112396,0.39772037,0.017597342,0.0016618661
186,13,Blimey.  I almost forgot.,Alastor Moody,Human,Male,,25,0.17955373,0.14614034,0.011874733,0.5010396,0.14664054,0.014750956
186,13,"Right then.  We'll be pairing off. Each Potter will have a protector. As for you, Harry...",Alastor Moody,Human,Male,,90,0.017137846,0.894776,0.02519227,0.032432996,0.029264493,0.001196415
186,1,Yes?,Harry Potter,Human,Male,Gryffindor,4,0.010440286,0.5595404,0.010176969,0.33282694,0.08445029,0.002565119
186,13,"The real Harry!  Where the devil are you, anyway?",Alastor Moody,Human,Male,,49,0.01599327,0.15794808,0.0032814688,0.8106319,0.011173306,0.0009720979
186,1,Here.,Harry Potter,Human,Male,Gryffindor,5,0.010816665,0.108726114,0.004045301,0.8169131,0.05821291,0.0012858239
186,13,You'll ride with Hagrid.,Alastor Moody,Human,Male,,24,0.028343318,0.5515189,0.01760797,0.09023462,0.30243537,0.009859765
186,5,Brought yeh here sixteen years ago when you were barely bigger than a Bowtruckle. Seems only righ' I should be the one ter take yeh away.,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,137,0.015134345,0.9526024,0.004903347,0.020605264,0.005717672,0.0010368954
186,13,"Yeah, it's all very touching. Let's go.",Alastor Moody,Human,Male,,39,0.033039354,0.70349413,0.19583589,0.04481954,0.015755808,0.007055373
187,13,"Good luck, everyone.  On the count of three.  One... two --",Alastor Moody,Human,Male,,59,0.003693761,0.97271067,0.0023306203,0.01546459,0.0049150554,0.0008853464
187,1,Hagrid!  We've got to help the others!,Harry Potter,Human,Male,Gryffindor,38,0.0094571,0.75335616,0.0069191144,0.20596087,0.023351626,0.00095513003
187,5,"Can't do it, 'arry.  My job's ter get you where we're goin' safe 'n sound -- Mad-Eye's orders!",Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,94,0.0059900647,0.89845276,0.0016289882,0.0851681,0.007977972,0.0007820791
187,1,What was that?,Harry Potter,Human,Male,Gryffindor,14,0.0037803366,0.0588978,0.0014976166,0.9028869,0.030600293,0.002336926
187,5,Dragon fire!,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,12,0.0053213555,0.057391945,0.0040340875,0.90314,0.028483972,0.0016286041
187,129,That's him!  The real one!,Ghosts,,,,26,0.011808348,0.44349042,0.004477316,0.52572465,0.013254374,0.0012448494
187,5,"Hol' tight, 'arry!  We've got ter get yeh out of here!",Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,54,0.009527611,0.8734131,0.0042063994,0.097020864,0.015233916,0.00059812615
187,1,Hagrid... HAGRID...!,Harry Potter,Human,Male,Gryffindor,20,0.0064970315,0.13532215,0.009041646,0.6721953,0.17450812,0.0024357515
187,9,Avada...,Voldemort,Human,Male,Slytherin,8,0.0062439493,0.15948592,0.006831856,0.4793362,0.34469956,0.0034025018
188,26,Harry!  Hagrid!  What happened?! Have you seen the others?,Molly Weasley,Human,Female,Gryffindor,58,0.013681609,0.18386191,0.004081485,0.6607382,0.13569811,0.0019385747
188,1,Is no one back yet?,Harry Potter,Human,Male,Gryffindor,19,0.034915317,0.24101348,0.009476298,0.17245784,0.5394347,0.0027023933
188,5,"They were on us from the star', Molly -- the Death Eaters.  And You-Know-Who as well.",Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,85,0.019034397,0.22065724,0.0063535706,0.73991674,0.012685341,0.0013526862
188,26,"Well, thank goodness you two are all right.",Molly Weasley,Human,Female,Gryffindor,43,0.0031247851,0.9842016,0.008067378,0.0028848005,0.0010202236,0.0007012833
188,5,"Haven't go' any brandy, have yeh, Molly?  Fer medicinal purposes?",Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,65,0.009841491,0.9079415,0.0066574886,0.06221751,0.012619928,0.00072200247
188,20,Ron and Tonks should've already been back.  Dad and Fred as well.,Ginny Weasley,Human,Female,Gryffindor,65,0.12529032,0.8110069,0.007146034,0.049523782,0.0060278024,0.0010051085
188,20,Oh my God!  George!,Ginny Weasley,Human,Female,Gryffindor,19,0.009866572,0.65435034,0.01422979,0.30972844,0.008814921,0.0030099323
188,11,The house!  Quickly!,Remus Lupin,Werewolf,Male,Gryffindor,20,0.003852856,0.88001204,0.007861692,0.079420276,0.027974645,0.00087848626
188,26,My boy!  My darling boy!  What've they done to you?!,Molly Weasley,Human,Female,Gryffindor,52,0.0017568667,0.38658786,0.60769016,0.0015053898,0.00097055134,0.0014891354
188,20,Remus!  What're you doing!,Ginny Weasley,Human,Female,Gryffindor,26,0.0039896583,0.038238946,0.0011846201,0.94764954,0.008009871,0.00092743087
188,11,What creature sat in the corner the first time that Harry Potter visited my office at Hogwarts!,Remus Lupin,Werewolf,Male,Gryffindor,95,0.007247498,0.19511409,0.007117211,0.6179016,0.17014365,0.0024758729
188,1,Are you mad...?,Harry Potter,Human,Male,Gryffindor,15,0.0004614855,0.00050080876,0.00029608395,0.9963407,0.0020284315,0.0003724001
188,11,What Creature!,Remus Lupin,Werewolf,Male,Gryffindor,14,0.0050657922,0.10344323,0.0035203178,0.7361819,0.14244124,0.009347505
188,1,A grindylow!,Harry Potter,Human,Male,Gryffindor,12,0.004974415,0.026351923,0.0013574857,0.9573397,0.0094093615,0.0005670906
188,11,We've been betrayed.  Voldemort knew you were being moved tonight. I had to make sure you weren't an imposter.,Remus Lupin,Werewolf,Male,Gryffindor,110,0.07172825,0.15714443,0.021170834,0.5953523,0.15248054,0.0021236818
188,1,Who did this to him?,Harry Potter,Human,Male,Gryffindor,20,0.0012070853,0.0019141962,0.0004694672,0.98871416,0.007228787,0.00046636804
188,11,"Snape. He'll be fine, Molly.  But that's Dark Magic.  The damage is done.",Remus Lupin,Werewolf,Male,Gryffindor,73,0.03034604,0.90312946,0.0047713732,0.044707596,0.016030403,0.0010151005
188,5,Someone else is back.,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,21,0.025447318,0.27796936,0.013024789,0.5577254,0.12166721,0.0041658203
188,56,The last words Albus Dumbledore spoke to the pair of us?,Kingsley Shacklebolt,Human,Male,,56,0.03506632,0.18197624,0.009988822,0.32328308,0.44754362,0.0021419371
188,11,'Harry is the best hope we have. Trust him.',Remus Lupin,Werewolf,Male,Gryffindor,44,0.0033082683,0.9818481,0.007793929,0.004625373,0.0018275203,0.0005966997
188,56,What gave you away?,Kingsley Shacklebolt,Human,Male,,19,0.00836879,0.6375584,0.008864373,0.22691795,0.11604181,0.0022486988
188,1,Hedwig -- I think.  She was trying to protect me --,Harry Potter,Human,Male,Gryffindor,51,0.039682887,0.24643055,0.014517012,0.30119935,0.39472887,0.0034413598
188,2,Hey ya -- Well... thanks.,Ron Weasley,Human,Male,Gryffindor,25,0.009512939,0.9298356,0.008306393,0.046114605,0.0037155894,0.0025148394
188,61,"Deserves that.  Brilliant, he was. Wouldn't be standing here without him.",Nymphadora Tonks,Human,Female,Hufflepuff,73,0.00072151603,0.99619365,0.00074879295,0.0010290426,0.00054537057,0.00076148723
188,3,Really?,Hermione Granger,Human,Female,Gryffindor,7,0.00604163,0.05335609,0.0019961998,0.88919014,0.040082343,0.009333712
188,2,Always the tone of surprise.,Ron Weasley,Human,Male,Gryffindor,28,0.0072383066,0.8922862,0.0072457995,0.023777936,0.033612844,0.03583896
188,16,Are we the last?  Where's George?,Arthur Weasley,Human,Male,Gryffindor,33,0.2849908,0.6508675,0.017751778,0.027778206,0.017731862,0.00087985507
188,16,Remus.  Where's my son?,Arthur Weasley,Human,Male,Gryffindor,23,0.025587296,0.03373663,0.0011068822,0.8949358,0.04364658,0.0009869143
188,14,"How do you feel, Georgie?",Fred Weasley,Human,Male,Gryffindor,25,0.12748823,0.849114,0.016702877,0.0044638077,0.0016930096,0.00053800165
188,19,Saint-like.,George Weasley,Human,Male,Gryffindor,11,0.0454423,0.7885831,0.10565962,0.035173565,0.019201681,0.0059396815
188,14,Come again?,Fred Weasley,Human,Male,Gryffindor,11,0.0040751197,0.71988916,0.012617872,0.1799993,0.08120586,0.0022127111
188,19,"Saint-like... You see, I'm holy. Holey, Fred, geddit?",George Weasley,Human,Male,Gryffindor,53,0.0018360851,0.96025705,0.035749774,0.0012057452,0.00054227444,0.00040897433
188,14,"With the whole wide world of ear- related humor at your disposal, you go for holey?  Pathetic.",Fred Weasley,Human,Male,Gryffindor,94,0.052275866,0.52081907,0.007287982,0.409826,0.008316063,0.0014750495
188,19,"Reckon I'm still better-looking than you.  Better-looking than Bill, that's for sure.",George Weasley,Human,Male,Gryffindor,85,0.003723519,0.9890414,0.0012797345,0.00426135,0.001300552,0.0003934196
188,73,Mad-Eye's dead.,Bill Weasley,Human (Werewolf traits),Male,Gryffindor,15,0.040188473,0.026942316,0.002523269,0.918374,0.010510253,0.0014617139
188,73,Mundungus took one look at Voldemort and Disapparated.,Bill Weasley,Human (Werewolf traits),Male,Gryffindor,54,0.07342644,0.24808991,0.023562027,0.3996208,0.24661319,0.008687612
188,11,Mad-Eye reckoned You-Know-Who would expect the real Harry to be with the most skilled Auror.  He knew he'd be in the most danger.,Remus Lupin,Werewolf,Male,Gryffindor,129,0.0031084516,0.9747404,0.0012701104,0.012766274,0.007270706,0.0008441569
188,16,It doesn't explain how they knew we were moving Harry tonight.,Arthur Weasley,Human,Male,Gryffindor,62,0.020614304,0.7085097,0.014369203,0.15231594,0.10120727,0.0029835387
188,5,"Wha'?  One of us?  Tha's mad.  I'd wager me life it wasn' none of you lot.  An' if it was me I'd kno', wouldn' I?  Talk in me sleep on occasion, I'll admit, but there's only Fang aroun' ter hear an' mostly it's gibberish an' besides I'd cut me tongue out 'fore 'd betray 'arry e'en in me dreams --",Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,297,0.0022381837,0.0039043457,0.00056321727,0.9901646,0.0026431736,0.0004864436
188,5,Wha's so funny!,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,15,0.00051190396,0.010991237,0.0010063965,0.0024054646,0.0053966194,0.97968835
188,1,"I trust you with my life, Hagrid. I trust everyone in this room. Understood?",Harry Potter,Human,Male,Gryffindor,76,0.0012352169,0.98847044,0.003991006,0.0023913651,0.0032467882,0.0006650604
188,5,"'Ear, 'ear.",Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,11,0.042108014,0.3112897,0.008565103,0.5738111,0.061105866,0.0031202417
188,11,Better.,Remus Lupin,Werewolf,Male,Gryffindor,7,0.0070314123,0.962584,0.0025074466,0.01962292,0.007791047,0.00046314672
188,43,"No!  No!  I believed a different wand would work, I swear!",Garrick Ollivander,Human,Male,Ravenclaw,58,0.008460719,0.8983914,0.00458317,0.07525059,0.012360519,0.000953489
188,9,Then explain this!,Voldemort,Human,Male,Slytherin,18,0.005018012,0.08918018,0.003169212,0.80610466,0.09344605,0.0030819376
188,43,But it makes no sense...,Garrick Ollivander,Human,Male,Ravenclaw,24,0.021652421,0.6085341,0.005331562,0.32562202,0.03609276,0.002767073
188,9,"Perhaps our friend's loyalties lie elsewhere, Wormtail.",Voldemort,Human,Male,Slytherin,55,0.07436658,0.5851124,0.037070017,0.2854813,0.015887175,0.0020825332
188,43,No!  There must be a way!  I'll think of something else!,Garrick Ollivander,Human,Male,Ravenclaw,56,0.0126771,0.8986676,0.005583361,0.060795583,0.020887638,0.0013887165
188,9,"I hope so, Ollivander, for your sake.  I won't be so forgiving next time...",Voldemort,Human,Male,Slytherin,75,0.00820582,0.2821788,0.7041303,0.0030803753,0.0013579878,0.0010467329
188,2,Going somewhere?,Ron Weasley,Human,Male,Gryffindor,16,0.0070648934,0.39849725,0.0049577258,0.11332021,0.47256088,0.00359906
188,1,No one else is going to die.  Not for me.,Harry Potter,Human,Male,Gryffindor,41,0.89029276,0.070537634,0.0044536865,0.02950288,0.004610823,0.0006022698
188,2,"For you?  You think Madeye died for you?  You think George took that curse for you?  You may be the Chosen One, mate, but this is a whole lot bigger than that.",Ron Weasley,Human,Male,Gryffindor,159,0.043000627,0.78741616,0.026823068,0.12679419,0.013796854,0.0021691292
188,1,Come with me.  Now.,Harry Potter,Human,Male,Gryffindor,19,0.013808299,0.76022243,0.02334495,0.07658795,0.122058935,0.0039775064
188,2,And leave Hermione?  Are you mad? We wouldn't last two days without her.,Ron Weasley,Human,Male,Gryffindor,72,0.001683217,0.0025243575,0.0005267571,0.992311,0.0024224033,0.000532339
188,2,"Don't tell her I said that. Besides, you've still got the Trace on you.  And there's the wedding...",Ron Weasley,Human,Male,Gryffindor,99,0.03380341,0.6276966,0.0139430165,0.30564055,0.016796924,0.0021195034
188,1,Wedding?,Harry Potter,Human,Male,Gryffindor,8,0.060560703,0.5623721,0.32264343,0.04207122,0.010040665,0.0023119356
188,2,"Bill and Fleur.  Mum's been planning it for months.  Only thing that's kept her sane, I reckon.  She'll kill me if I miss it.  Kill you too.  Rather go face to face with You-Know-Who if I'm honest.",Ron Weasley,Human,Male,Gryffindor,197,0.02036225,0.9441215,0.0025994545,0.024242727,0.007877765,0.00079645775
188,1,I don't care about a bloody wedding -- no matter whose it is. I have to start searching for the Horcruxes.  It's the only chance we have to beat him.  And the longer we wait the stronger he gets.,Harry Potter,Human,Male,Gryffindor,195,0.046940092,0.30977398,0.011632155,0.5977509,0.031346023,0.0025568632
188,2,"Tonight's not the night, mate. You'd only be doing him a favor.",Ron Weasley,Human,Male,Gryffindor,63,0.03236428,0.70738614,0.015329596,0.2303754,0.0125315385,0.0020129993
188,2,Do you think he knows?,Ron Weasley,Human,Male,Gryffindor,22,0.016510282,0.45543224,0.010223505,0.15730987,0.35838488,0.0021392673
188,2,"I mean, they're bits of his soul, the Horcruxes.  Bits of him.  When Dumbledore destroyed the ring and you destroyed Tom Riddle's diary all those years ago -- he must've felt something right?",Ron Weasley,Human,Male,Gryffindor,191,0.032723557,0.8281046,0.018935556,0.10848293,0.010511976,0.0012414042
188,2,"What I'm saying is, if we do this thing right, if we find the Horcruxes and begin to destroy them one by one...",Ron Weasley,Human,Male,Gryffindor,111,0.0052518803,0.5404419,0.0072680404,0.42425758,0.021466265,0.0013143701
188,2,Won't he know he's being hunted?,Ron Weasley,Human,Male,Gryffindor,32,0.009495486,0.022634659,0.0034621442,0.16903931,0.7941186,0.0012499023
189,16,All together now!,Arthur Weasley,Human,Male,Gryffindor,17,0.002200674,0.98136395,0.0018815673,0.009385983,0.00483634,0.00033141646
189,16,One.  Two.  Three!,Arthur Weasley,Human,Male,Gryffindor,18,0.011245242,0.22624339,0.0048914133,0.68940794,0.06701978,0.0011923123
189,20,Were you going to tell me?,Ginny Weasley,Human,Female,Gryffindor,26,0.012807171,0.37577894,0.00786831,0.17971934,0.42022642,0.0035997694
189,1,Yes.,Harry Potter,Human,Male,Gryffindor,4,0.0075262995,0.49545792,0.0074491114,0.37782937,0.10841864,0.0033186108
189,20,And Ron and Hermione.  They'll not be going back to Hogwarts either?,Ginny Weasley,Human,Female,Gryffindor,68,0.029275065,0.77751887,0.018350229,0.090555966,0.081404865,0.0028950782
189,20,I see.,Ginny Weasley,Human,Female,Gryffindor,6,0.059052475,0.30696312,0.004508535,0.5554416,0.071505,0.0025291531
189,1,"Dumbledore didn't want anyone to know what it is we're doing.  If I tell you, I'd be betraying him.",Harry Potter,Human,Male,Gryffindor,99,0.07732057,0.4892026,0.0151922535,0.37341455,0.0431764,0.0016936073
189,20,"Zip me up, will you.",Ginny Weasley,Human,Female,Gryffindor,20,0.022742711,0.6734095,0.021362325,0.22727667,0.050721113,0.004487633
189,20,"Seems silly, doesn't it?  A wedding.  Given everything that's going on.",Ginny Weasley,Human,Female,Gryffindor,71,0.048038978,0.74179846,0.011086324,0.18117319,0.013280789,0.004622177
189,1,Maybe that's the best reason to have it.  Because of everything that's going on.,Harry Potter,Human,Male,Gryffindor,80,0.0112301335,0.9376151,0.014075578,0.027765987,0.007854014,0.0014591485
189,19,Morning.,George Weasley,Human,Male,Gryffindor,8,0.03562717,0.36804622,0.006321335,0.56359744,0.024786,0.0016218228
189,16,"How's it look on your end, boys?",Arthur Weasley,Human,Male,Gryffindor,32,0.015147431,0.6803304,0.0062583764,0.29295087,0.0044439565,0.00086890813
189,14,Brilliant!,Fred Weasley,Human,Male,Gryffindor,10,0.00024114252,0.9967956,0.00036181454,0.00075619563,0.0010621682,0.0007831377
189,19,"Bloody hell, what's the Minister of Magic doing here?",George Weasley,Human,Male,Gryffindor,53,0.0018797251,0.0050876155,0.0005639495,0.988135,0.003656497,0.0006771542
189,2,Dunno.  But something tells me he didn't come to give away the bride.,Ron Weasley,Human,Male,Gryffindor,69,0.029025288,0.37803125,0.010932994,0.5228075,0.05693093,0.0022721179
189,1,"To what do we owe the pleasure, Minister?",Harry Potter,Human,Male,Gryffindor,41,0.0032650435,0.95947266,0.007809352,0.02765638,0.001348156,0.00044843194
189,51,"I think we both know the answer to that question, Mr. Potter.",Rufus Scrimgeour,Human,Male,,61,0.006627925,0.9577256,0.004859591,0.023397442,0.006296898,0.0010925715
189,1,And this would be...?,Harry Potter,Human,Male,Gryffindor,21,0.014163515,0.27274352,0.0051985127,0.5362079,0.16858543,0.0031011084
189,51,"Don't be coy, Mr. Potter.  Mr. Weasley.  Would you say you were close to your former Headmaster?",Rufus Scrimgeour,Human,Male,,96,0.03247235,0.28583235,0.021325478,0.12506126,0.53280634,0.002502348
189,2,Dumbledore?  And me?  I dunno. I reckon I was just another Weasley to him.  He was always polite --,Ron Weasley,Human,Male,Gryffindor,99,0.007118806,0.6350071,0.013931948,0.32535103,0.012147663,0.006443522
189,51,"And you, Miss Granger?  How would you characterize your relationship?",Rufus Scrimgeour,Human,Male,,69,0.014729987,0.73150194,0.022133116,0.1738351,0.0564594,0.0013404883
189,3,"We were friendly, not close like Harry, but --",Hermione Granger,Human,Female,Gryffindor,46,0.00030050488,0.99034405,0.002712893,0.0045691705,0.0016538508,0.000419551
189,1,What's this all about?,Harry Potter,Human,Male,Gryffindor,22,0.006244091,0.052086286,0.0015476381,0.9071485,0.030283714,0.0026898049
189,51,"This.  Despite the fact that neither of your friends appear to have been particularly close to their recently deceased Headmaster, he saw fit to remember them in his will.  Now why do you suppose that would be?",Rufus Scrimgeour,Human,Male,,210,0.94716215,0.035703763,0.00518138,0.009656613,0.0019330124,0.00036301644
189,1,No idea.,Harry Potter,Human,Male,Gryffindor,8,0.048188057,0.597938,0.004012402,0.27086142,0.07611435,0.0028858082
189,51,"Come now, you don't expect me to believe...",Rufus Scrimgeour,Human,Male,,43,0.012514299,0.3389829,0.0069464934,0.5303787,0.109088674,0.0020888576
189,51,"'Herein is set forth the Last Will and Testament of Albus Percival Wulfric Brian Dumbledore.  First, to Ronald Bilius Weasley, I leave my Deluminator, a device of my own making, in the hope that -- when things seem most dark -- it will show him the light.'",Rufus Scrimgeour,Human,Male,,256,0.13838613,0.5067652,0.016119193,0.20528208,0.13161583,0.0018314774
189,2,Dumbledore left this?  For me? Brilliant.  Er -- what is it?,Ron Weasley,Human,Male,Gryffindor,60,0.00036502792,0.99707854,0.00035642213,0.0012168798,0.0005467579,0.00043649555
189,2,Wicked.,Ron Weasley,Human,Male,Gryffindor,7,0.0028395806,0.0061466224,0.0009833751,0.9866541,0.0028888865,0.00048747356
189,51,"'To Miss Hermione Jean Granger, I leave my copy of The Tales of Beedle the Bard, in the hope that she will find it entertaining and instructive.'",Rufus Scrimgeour,Human,Male,,145,0.0007968642,0.99154764,0.0011472892,0.003944,0.0020738884,0.00049021235
189,2,"Mum used to read me those!  The Wizard and the Hopping Pot, Babbitty Rabbity and her Cackling Stump...",Ron Weasley,Human,Male,Gryffindor,102,0.014676359,0.21609534,0.003740497,0.7446036,0.019795235,0.0010890109
189,2,"Oh, c'mon!  Beedle's stories are famous!  Babbity Rabbitty? No...?",Ron Weasley,Human,Male,Gryffindor,66,0.000626739,0.99593,0.0013380911,0.0010691633,0.00058068754,0.0004552684
189,51,"'To Harry James Potter, I leave the Snitch he caught in his first Quidditch match at Hogwarts, as a reminder of the rewards of perseverance and skill.",Rufus Scrimgeour,Human,Male,,150,0.009465809,0.48344377,0.0053989887,0.4452679,0.053970084,0.0024534573
189,1,That's it then?,Harry Potter,Human,Male,Gryffindor,15,0.0035952658,0.94900227,0.0042809388,0.035428505,0.006950697,0.0007422994
189,51,"Not quite.  Dumbledore left you a second bequest:  The Sword of Godric Gryffindor.  Unfortunately, the Sword of Gryffindor was not Dumbledore's to give away.  As an important historical artifact, it belongs...",Rufus Scrimgeour,Human,Male,,209,0.105949655,0.45744035,0.017767826,0.24315986,0.17308082,0.0026015353
189,3,To Harry!  It belongs to Harry! It chose him!  It came to him in the Chamber of Secrets when he most needed it!,Hermione Granger,Human,Female,Gryffindor,111,0.0139986165,0.7357513,0.008546315,0.2327967,0.008252208,0.0006549242
189,51,"The sword may present itself to any worthy Gryffindor, Miss Granger.  That does not make it that wizard's property.  And in any event the current whereabouts of the sword are unknown.",Rufus Scrimgeour,Human,Male,,183,0.007033756,0.9302897,0.0066105397,0.026061106,0.028734386,0.0012705018
189,1,Excuse me?,Harry Potter,Human,Male,Gryffindor,10,0.0022943954,0.014772303,0.0025544218,0.93081564,0.04751863,0.0020445872
189,51,"The sword is missing. I won't pretend to be your friend, Mr. Potter.  But I assure you I'm not your enemy.",Rufus Scrimgeour,Human,Male,,106,0.033467922,0.36326462,0.009107431,0.55858856,0.03381771,0.0017537152
189,1,"You'll forgive me, Minister.  But it's a little hard to tell the difference these days.",Harry Potter,Human,Male,Gryffindor,87,0.09647197,0.40772468,0.03388229,0.45168328,0.008822688,0.0014150684
189,51,Dumbledore said something very similar the last time we spoke.,Rufus Scrimgeour,Human,Male,,62,0.035474993,0.40097994,0.02344704,0.31155488,0.2230171,0.005526079
189,3,"Where is your guard, sir?",Hermione Granger,Human,Female,Gryffindor,25,0.0026355681,0.024893431,0.001957112,0.90821815,0.061138034,0.0011576373
189,51,I came alone.  I don't really need them anymore...,Rufus Scrimgeour,Human,Male,,50,0.1527387,0.16659491,0.0029338757,0.30627248,0.36989346,0.0015666457
190,11,We want you to be the godfather.,Remus Lupin,Werewolf,Male,Gryffindor,32,0.014330094,0.86474663,0.1006038,0.011788271,0.0054742787,0.0030568985
190,1,You mean -- But that's brilliant -- I... don't know what to say.,Harry Potter,Human,Male,Gryffindor,64,0.0007783511,0.9949876,0.00082071254,0.0011282279,0.00106296,0.0012221987
190,11,Say yes.,Remus Lupin,Werewolf,Male,Gryffindor,8,0.0007077116,0.98414004,0.0034852165,0.003773848,0.0072297603,0.00066342426
