,Dialogue ID,Chapter ID,Place ID,Character ID,Dialogue,Movie ID,Character Name,speaker,dialogue,Emotion
5991,5992,190,17,1,Excuse me?  You don't mean to say Dumbledore lived there too?,7,Harry Potter,harry potter,Excuse me?  You don't mean to say Dumbledore lived there too?,surprise
5992,5993,190,17,77,"Of course.  The family moved there after his father killed those three Muggles.  It was quite the scandal. Honestly, my boy, are you sure you knew him at all?",7,Muriel,muriel,"Of course.  The family moved there after his father killed those three Muggles.  It was quite the scandal. Honestly, my boy, are you sure you knew him at all?",surprise
5993,5994,190,17,56,The Ministry has fallen.  The Minister of Magic is dead.  They are coming...,7,Kingsley Shacklebolt,kingsley shacklebolt,The Ministry has fallen.  The Minister of Magic is dead.  They are coming...,sadness
5994,5995,190,17,62,"Nice meeting you, Mr. Potter!",7,Elphias Doge,elphias doge,"Nice meeting you, Mr. Potter!",joy
5995,5996,190,17,3,Ron!  Ron!,7,Hermione Granger,hermione granger,Ron!  Ron!,joy
5996,5997,190,17,11,Harry!  Go!  Go!,7,Remus Lupin,remus lupin,Harry!  Go!  Go!,surprise
5998,5999,191,7,3,Shaftesbury Avenue.  I used to come here to the theater with my mum and dad.  Just popped into my head.  I don't know why...,7,Hermione Granger,hermione granger,Shaftesbury Avenue.  I used to come here to the theater with my mum and dad.  Just popped into my head.  I don't know why...,surprise
5999,6000,191,7,3,This way!,7,Hermione Granger,hermione granger,This way!,anger
6003,6004,191,7,2,"You're amazing, you are.",7,Ron Weasley,ron weasley,"You're amazing, you are.",surprise
6004,6005,191,7,3,Always the tone of surprise.,7,Hermione Granger,hermione granger,Always the tone of surprise.,surprise
6007,6008,191,7,2,"They were after you, mate.  We'd just put everyone in danger going back.",7,Ron Weasley,ron weasley,"They were after you, mate.  We'd just put everyone in danger going back.",fear
6012,6013,191,7,2,So where do we go from here?  The Leaky Cauldron?,7,Ron Weasley,ron weasley,So where do we go from here?  The Leaky Cauldron?,surprise
6013,6014,191,7,3,"Too dangerous.  If Voldemort's taken over the Ministry, none of the old places are safe.",7,Hermione Granger,hermione granger,"Too dangerous.  If Voldemort's taken over the Ministry, none of the old places are safe.",fear
6017,6018,191,7,2,By the way -- these jeans?  Not my favorite.  Bit tight.,7,Ron Weasley,ron weasley,By the way -- these jeans?  Not my favorite.  Bit tight.,surprise
6018,6019,191,7,1,Down!,7,Harry Potter,harry potter,Down!,anger
6019,6020,191,7,1,Stupefy!,7,Harry Potter,harry potter,Stupefy!,fear
6020,6021,191,7,3,Petrificus Totalus! Go.,7,Hermione Granger,hermione granger,Petrificus Totalus! Go.,anger
6023,6024,191,7,1,This one's name is Rowle.  He was on the Astronomy Tower the night Snape killed Dumbledore.,7,Harry Potter,harry potter,This one's name is Rowle.  He was on the Astronomy Tower the night Snape killed Dumbledore.,fear
6025,6026,191,7,2,"So what do we do with you, huh? Kill us if it was turned round, wouldn't you?",7,Ron Weasley,ron weasley,"So what do we do with you, huh? Kill us if it was turned round, wouldn't you?",anger
6028,6029,191,7,2,You're the boss. Hermione?,7,Ron Weasley,ron weasley,You're the boss. Hermione?,anger
6031,6032,191,7,1,How is it they knew we were there?,7,Harry Potter,harry potter,How is it they knew we were there?,surprise
6034,6035,191,7,2,What?,7,Ron Weasley,ron weasley,What?,surprise
6036,6037,191,7,1,Hermione.  I appreciate the thought -- honestly.  But given that we were almost killed by a couple of Death Eaters a few minutes ago...,7,Harry Potter,harry potter,Hermione.  I appreciate the thought -- honestly.  But given that we were almost killed by a couple of Death Eaters a few minutes ago...,joy
6041,6042,191,7,1,Mad-Eye...?,7,Harry Potter,harry potter,Mad-Eye...?,surprise
6042,6043,191,7,2,What was that about?,7,Ron Weasley,ron weasley,What was that about?,surprise
6044,6045,191,7,3,Homenum revelio.,7,Hermione Granger,hermione granger,Homenum revelio.,joy
6046,6047,191,7,3,We're alone.,7,Hermione Granger,hermione granger,We're alone.,sadness
6048,6049,191,7,45,Dear Sirius.  Thank you for Harry's birthday present.  You'd think he'd been born on a broom.,7,Lily Potter,lily potter,Dear Sirius.  Thank you for Harry's birthday present.  You'd think he'd been born on a broom.,joy
6049,6050,191,7,45,"James says he's got the look of a Seeker, but then James would.  We had a very quiet birthday tea, just us and old Bathilda, who dotes on Harry.  Wormy dropped by late in the day, but seemed down and didn't stay long.  James is frustrated being shut up here, but Dumbledore's still got his Invisibility Cloak, so he doesn't have much choice.  By the way, Bathilda tells the most amazing stories about our old Headmaster. I don't know how much to believe. Can it really be true that Dumbledore --",7,Lily Potter,lily potter,"James says he's got the look of a Seeker, but then James would.  We had a very quiet birthday tea, just us and old Bathilda, who dotes on Harry.  Wormy dropped by late in the day, but seemed down and didn't stay long.  James is frustrated being shut up here, but Dumbledore's still got his Invisibility Cloak, so he doesn't have much choice.  By the way, Bathilda tells the most amazing stories about our old Headmaster. I don't know how much to believe. Can it really be true that Dumbledore --",surprise
6050,6051,191,7,3,Harry!  Harry!,7,Hermione Granger,hermione granger,Harry!  Harry!,surprise
6051,6052,191,7,3,Ron!  I've found him!,7,Hermione Granger,hermione granger,Ron!  I've found him!,surprise
6052,6053,191,7,2,Good!  Tell him from me he's a git!,7,Ron Weasley,ron weasley,Good!  Tell him from me he's a git!,joy
6054,6055,191,7,3,It's from your Mum.  To Sirius. Bathilda Bagshot...?,7,Hermione Granger,hermione granger,It's from your Mum.  To Sirius. Bathilda Bagshot...?,surprise
6056,6057,191,7,3,Did she now?,7,Hermione Granger,hermione granger,Did she now?,surprise
6058,6059,191,7,3,"Harry.  I can imagine why you'd want to go there, but... I don't think Bathilda Bagshot is going to know where Voldemort hid his Horcruxes.",7,Hermione Granger,hermione granger,"Harry.  I can imagine why you'd want to go there, but... I don't think Bathilda Bagshot is going to know where Voldemort hid his Horcruxes.",surprise
6059,6060,191,7,2,Hey!  I think you two better come down here.,7,Ron Weasley,ron weasley,Hey!  I think you two better come down here.,joy
6060,6061,191,7,2,"The two clinging to the tree are Death Eaters for sure.  Dunno 'bout the bloke on the bench. Can't see us, of course.  But we'll have to be careful coming and going.  C'mon.  There's something else you need to see.",7,Ron Weasley,ron weasley,"The two clinging to the tree are Death Eaters for sure.  Dunno 'bout the bloke on the bench. Can't see us, of course.  But we'll have to be careful coming and going.  C'mon.  There's something else you need to see.",fear
6061,6062,191,7,3,Lovely.,7,Hermione Granger,hermione granger,Lovely.,joy
6062,6063,191,7,1,To the Dark Lord.  I know I will be dead long before you read this... I have stolen the real Horcrux and intend to destroy it...,7,Harry Potter,harry potter,To the Dark Lord.  I know I will be dead long before you read this... I have stolen the real Horcrux and intend to destroy it...,sadness
6065,6066,192,7,1,Stop!  I order you!,7,Harry Potter,harry potter,Stop!  I order you!,anger
6070,6071,192,7,1,Ever seen this before?,7,Harry Potter,harry potter,Ever seen this before?,surprise
6073,6074,192,7,1,"That's right.  But there were two, weren't there?",7,Harry Potter,harry potter,"That's right.  But there were two, weren't there?",surprise
6075,6076,192,7,48,Kreacher doesn't know where the other locket is.,7,Kreacher,kreacher,Kreacher doesn't know where the other locket is.,surprise
6076,6077,192,7,3,But was it here?  Did you ever see it?,7,Hermione Granger,hermione granger,But was it here?  Did you ever see it?,surprise
6077,6078,192,7,48,Filthy Mudblood -- The Death Eaters will soon be coming for you!,7,Kreacher,kreacher,Filthy Mudblood -- The Death Eaters will soon be coming for you!,fear
6079,6080,192,7,3,Ron!  RON!,7,Hermione Granger,hermione granger,Ron!  RON!,joy
6082,6083,192,7,1,How do you mean?,7,Harry Potter,harry potter,How do you mean?,surprise
6084,6085,192,7,1,"Where is it now?  Did someone take it, Kreacher?",7,Harry Potter,harry potter,"Where is it now?  Did someone take it, Kreacher?",surprise
6086,6087,192,7,1,"Who, Kreacher?  Who was it?",7,Harry Potter,harry potter,"Who, Kreacher?  Who was it?",surprise
6089,6090,192,7,96,"As your new Minister for Magic, I promise to restore this temple of tolerance to its former glory. Therefore, beginning today, each employee will be required to submit themselves for evaluation. But know this:  You have nothing to fear... as long as you have nothing to hide...",7,Pius Thicknesse,pius thicknesse,"As your new Minister for Magic, I promise to restore this temple of tolerance to its former glory. Therefore, beginning today, each employee will be required to submit themselves for evaluation. But know this:  You have nothing to fear... as long as you have nothing to hide...",fear
6091,6092,192,7,10,"He's not here, you fools.",7,Neville Longbottom,neville longbottom,"He's not here, you fools.",anger
6094,6095,192,7,1,You mean... it remembers me?,7,Harry Potter,harry potter,You mean... it remembers me?,surprise
6096,6097,193,7,27,Harry Potter!  So long it's been --,7,Dobby,dobby,Harry Potter!  So long it's been --,surprise
6097,6098,193,7,3,Expelliarmus!,7,Hermione Granger,hermione granger,Expelliarmus!,surprise
6100,6101,193,7,76,What are you playing at -- setting a pair of bleedin' 'ouse-elves on me!,7,Mundungus Fletcher,mundungus fletcher,What are you playing at -- setting a pair of bleedin' 'ouse-elves on me!,anger
6101,6102,193,7,27,"Dobby was only trying to help! Dobby saw Kreacher in Diagon Alley, which Dobby thought was curious.  And then Dobby heard Kreacher mention Harry Potter's name, which Dobby thought was very curious.  And then Dobby saw that Kreacher was talking to the thief Mundungus Fletcher, which Dobby thought was very, very --",7,Dobby,dobby,"Dobby was only trying to help! Dobby saw Kreacher in Diagon Alley, which Dobby thought was curious.  And then Dobby heard Kreacher mention Harry Potter's name, which Dobby thought was very curious.  And then Dobby saw that Kreacher was talking to the thief Mundungus Fletcher, which Dobby thought was very, very --",surprise
6103,6104,193,7,2,"You're a thief, Dung.  Everyone knows it.",7,Ron Weasley,ron weasley,"You're a thief, Dung.  Everyone knows it.",anger
6104,6105,193,7,27,Master Weasley!  So good to see you again!,7,Dobby,dobby,Master Weasley!  So good to see you again!,joy
6106,6107,193,7,76,"Listen, I panicked that night, all right?  I never volunteered to die for you, mate.  Can I help it if Mad-Eye fell off his broom --",7,Mundungus Fletcher,mundungus fletcher,"Listen, I panicked that night, all right?  I never volunteered to die for you, mate.  Can I help it if Mad-Eye fell off his broom --",fear
6107,6108,193,7,3,Stop lying!,7,Hermione Granger,hermione granger,Stop lying!,anger
6109,6110,193,7,1,"When you turned this place over -- don't deny it! -- you found a locket, am I right?",7,Harry Potter,harry potter,"When you turned this place over -- don't deny it! -- you found a locket, am I right?",anger
6110,6111,193,7,76,Why?  Was it valuable?,7,Mundungus Fletcher,mundungus fletcher,Why?  Was it valuable?,surprise
6112,6113,193,7,2,No.  He's worried he should have got more money for it.,7,Ron Weasley,ron weasley,No.  He's worried he should have got more money for it.,fear
6114,6115,193,7,1,Who was she?  This witch?,7,Harry Potter,harry potter,Who was she?  This witch?,surprise
6122,6123,194,70,3,"Completely, utterly, without question.",7,Hermione Granger,hermione granger,"Completely, utterly, without question.",anger
6128,6129,194,70,135,"Morning, Reg!  Good luck today.",7,Guard,guard,"Morning, Reg!  Good luck today.",joy
6129,6130,194,70,2,Oh... yeah.  Thanks.,7,Ron Weasley,ron weasley,Oh... yeah.  Thanks.,joy
6133,6134,194,70,1,Are those...?,7,Harry Potter,harry potter,Are those...?,surprise
6135,6136,194,70,135,"Move it, will you -- oh, Runcorn! Forgive me...",7,Guard,guard,"Move it, will you -- oh, Runcorn! Forgive me...",anger
6137,6138,194,70,2,"I gotta tell you, I'm starting to freak out a bit.",7,Ron Weasley,ron weasley,"I gotta tell you, I'm starting to freak out a bit.",fear
6142,6143,194,70,70,Cattlemole!,7,Corban Yaxley,corban yaxley,Cattlemole!,joy
6143,6144,194,70,70,It's still raining in my office. Two days now.,7,Corban Yaxley,corban yaxley,It's still raining in my office. Two days now.,sadness
6144,6145,194,70,2,Really?  Have you tried an umbrella?,7,Ron Weasley,ron weasley,Really?  Have you tried an umbrella?,surprise
6145,6146,194,70,70,"You do realize I'm on my way downstairs, don't you, Cattermole?",7,Corban Yaxley,corban yaxley,"You do realize I'm on my way downstairs, don't you, Cattermole?",surprise
6146,6147,194,70,2,Downstairs...?,7,Ron Weasley,ron weasley,Downstairs...?,surprise
6147,6148,194,70,70,"To interrogate your wife!  If my wife's blood status were in doubt and the Head of the Department of Magical Law Enforcement needed a job doing, I think I'd make it a priority.  You've got one hour.",7,Corban Yaxley,corban yaxley,"To interrogate your wife!  If my wife's blood status were in doubt and the Head of the Department of Magical Law Enforcement needed a job doing, I think I'd make it a priority.  You've got one hour.",fear
6148,6149,194,70,2,Oh my god.  What am I going to do? My wife's all alone downstairs?,7,Ron Weasley,ron weasley,Oh my god.  What am I going to do? My wife's all alone downstairs?,surprise
6150,6151,194,70,1,"Look, we'll go with you --",7,Harry Potter,harry potter,"Look, we'll go with you --",anger
6151,6152,194,70,2,"No, that's mad.  You two find Umbridge.  I'll be fine.  But how do I stop it raining?",7,Ron Weasley,ron weasley,"No, that's mad.  You two find Umbridge.  I'll be fine.  But how do I stop it raining?",anger
6155,6156,194,70,2,"Finite Incantatem, okay.  And if that doesn't work...?",7,Ron Weasley,ron weasley,"Finite Incantatem, okay.  And if that doesn't work...?",anger
6157,6158,194,70,1,Ron's been coming here since he was two years old.  It's us you should be worrying about.,7,Harry Potter,harry potter,Ron's been coming here since he was two years old.  It's us you should be worrying about.,fear
6160,6161,194,70,15,"Ah, Mafalda!  Travers sent you, did he?  Good.  We'll go straight down.",7,Dolores Umbridge,dolores umbridge,"Ah, Mafalda!  Travers sent you, did he?  Good.  We'll go straight down.",surprise
6171,6172,194,70,2,"Harry!  Blimey, I forgot what you looked like.  Where's Hermione?",7,Ron Weasley,ron weasley,"Harry!  Blimey, I forgot what you looked like.  Where's Hermione?",surprise
6175,6176,194,70,140,Let me guess.  It's raining in Yaxley's office again?,7,Woman,woman,Let me guess.  It's raining in Yaxley's office again?,surprise
6177,6178,194,70,1,"Arthur!  You know you're being tracked, don't you?",7,Harry Potter,harry potter,"Arthur!  You know you're being tracked, don't you?",surprise
6178,6179,194,70,16,"Is that a threat, Runcorn?",7,Arthur Weasley,arthur weasley,"Is that a threat, Runcorn?",fear
6179,6180,194,70,1,"No, Arthur.  It's a fact.  They're watching you.",7,Harry Potter,harry potter,"No, Arthur.  It's a fact.  They're watching you.",fear
6181,6182,194,70,2,Bloody cold down here.,7,Ron Weasley,ron weasley,Bloody cold down here.,anger
6182,6183,194,70,139,"I'm half-blood, I tell you!  My father was a wizard!  Look him up! William Alderton!  He worked here for thirty years...",7,Man,man,"I'm half-blood, I tell you!  My father was a wizard!  Look him up! William Alderton!  He worked here for thirty years...",surprise
6183,6184,194,70,2,What is it?,7,Ron Weasley,ron weasley,What is it?,surprise
6186,6187,194,70,15,Mary Elizabeth Cattermole?,7,Dolores Umbridge,dolores umbridge,Mary Elizabeth Cattermole?,surprise
6188,6189,194,70,15,"Mother to Maisie, Ellie and Alfred?  Wife to Reginald?",7,Dolores Umbridge,dolores umbridge,"Mother to Maisie, Ellie and Alfred?  Wife to Reginald?",surprise
6190,6191,194,70,15,"A wand was taken from you upon your arrival at the Ministry today, Mrs. Cattermole.  Is this that wand?",7,Dolores Umbridge,dolores umbridge,"A wand was taken from you upon your arrival at the Ministry today, Mrs. Cattermole.  Is this that wand?",surprise
6194,6195,194,70,83,"But I am!  Tell them, Reg!  Tell them what I am!",7,Mary Cattermole,mary cattermole,"But I am!  Tell them, Reg!  Tell them what I am!",anger
6195,6196,194,70,15,"What the devil are you doing, Albert?",7,Dolores Umbridge,dolores umbridge,"What the devil are you doing, Albert?",anger
6196,6197,194,70,1,"You're lying.  And one mustn't tell lies, Dolores... Stupefy!",7,Harry Potter,harry potter,"You're lying.  And one mustn't tell lies, Dolores... Stupefy!",fear
6197,6198,194,70,1,Expecto PATRONUM!,7,Harry Potter,harry potter,Expecto PATRONUM!,anger
6198,6199,194,70,3,Relashio!,7,Hermione Granger,hermione granger,Relashio!,surprise
6199,6200,194,70,83,"You?  It's you! Reg, it's Harry Potter!",7,Mary Cattermole,mary cattermole,"You?  It's you! Reg, it's Harry Potter!",surprise
6201,6202,194,70,135,Harry Potter...?,7,Guard,guard,Harry Potter...?,surprise
6204,6205,194,70,2,Mary!  Do as I say!,7,Ron Weasley,ron weasley,Mary!  Do as I say!,anger
6205,6206,194,70,2,I'm sorry.  It's just --,7,Ron Weasley,ron weasley,I'm sorry.  It's just --,sadness
6206,6207,194,70,2,Long story.  Nice meeting you.,7,Ron Weasley,ron weasley,Long story.  Nice meeting you.,joy
6207,6208,194,70,2,Piss off.,7,Ron Weasley,ron weasley,Piss off.,anger
6208,6209,194,70,70,Seal the exits!  Now!,7,Corban Yaxley,corban yaxley,Seal the exits!  Now!,surprise
6209,6210,195,74,3,"Harry, quickly, in my bag, there's a small bottle labeled 'Essence of Dittany.'",7,Hermione Granger,hermione granger,"Harry, quickly, in my bag, there's a small bottle labeled 'Essence of Dittany.'",surprise
6210,6211,195,74,3,Quickly!,7,Hermione Granger,hermione granger,Quickly!,surprise
6214,6215,195,74,3,Just do it!,7,Hermione Granger,hermione granger,Just do it!,anger
6215,6216,195,74,1,What happened?  I thought we were going back to Grimmauld Place.,7,Harry Potter,harry potter,What happened?  I thought we were going back to Grimmauld Place.,surprise
6216,6217,195,74,3,"We were.  We were there.  But Yaxley had hold of me.  I knew we couldn't stay once he'd seen, so when he let go I brought us here. Ron got Splinched.  I'm... sorry.",7,Hermione Granger,hermione granger,"We were.  We were there.  But Yaxley had hold of me.  I knew we couldn't stay once he'd seen, so when he let go I brought us here. Ron got Splinched.  I'm... sorry.",sadness
6217,6218,195,74,1,Don't be stupid.,7,Harry Potter,harry potter,Don't be stupid.,anger
6218,6219,195,74,3,It's all I feel safe doing.,7,Hermione Granger,hermione granger,It's all I feel safe doing.,joy
6220,6221,195,74,1,What're you doing?,7,Harry Potter,harry potter,What're you doing?,surprise
6222,6223,195,74,1,Tent?  Where am I supposed to find --,7,Harry Potter,harry potter,Tent?  Where am I supposed to find --,surprise
6224,6225,195,74,3,How're the mushrooms?  Seem to be the only edible things growing round here.,7,Hermione Granger,hermione granger,How're the mushrooms?  Seem to be the only edible things growing round here.,surprise
6225,6226,195,74,1,They're great.,7,Harry Potter,harry potter,They're great.,joy
6232,6233,195,74,3,"It scares me a bit, that, thinking it's a piece of Vol--",7,Hermione Granger,hermione granger,"It scares me a bit, that, thinking it's a piece of Vol--",fear
6233,6234,195,74,2,"No, don't!  Don't say it!",7,Ron Weasley,ron weasley,"No, don't!  Don't say it!",fear
6235,6236,195,74,1,How d'you know?,7,Harry Potter,harry potter,How d'you know?,surprise
6236,6237,195,74,2,"I overheard a bloke from the Enforcement office talking about it at the Ministry.  Blimey, what's that smell?",7,Ron Weasley,ron weasley,"I overheard a bloke from the Enforcement office talking about it at the Ministry.  Blimey, what's that smell?",surprise
6237,6238,195,74,3,Dinner?,7,Hermione Granger,hermione granger,Dinner?,surprise
6239,6240,195,74,3,Tea?,7,Hermione Granger,hermione granger,Tea?,surprise
6240,6241,195,74,2,Is that it?,7,Ron Weasley,ron weasley,Is that it?,surprise
6241,6242,195,74,1,"I know.  I felt it too. It's... it's like it's ticking or something, like it has a tiny metal heart, like it's --",7,Harry Potter,harry potter,"I know.  I felt it too. It's... it's like it's ticking or something, like it has a tiny metal heart, like it's --",surprise
6243,6244,195,74,3,I hate it.  It's like he's here with us.,7,Hermione Granger,hermione granger,I hate it.  It's like he's here with us.,anger
6244,6245,195,74,1,That's why we're going to kill it.,7,Harry Potter,harry potter,That's why we're going to kill it.,anger
6246,6247,195,74,3,Incendio!,7,Hermione Granger,hermione granger,Incendio!,surprise
6247,6248,195,74,1,Expulso!,7,Harry Potter,harry potter,Expulso!,surprise
6248,6249,195,74,3,Confringo!,7,Hermione Granger,hermione granger,Confringo!,surprise
6249,6250,195,74,2,It's angry.,7,Ron Weasley,ron weasley,It's angry.,anger
6250,6251,195,74,3,What're you doing?,7,Hermione Granger,hermione granger,What're you doing?,surprise
6254,6255,195,74,2,"Seems strange, mate.  Dumbledore sends you off to find a load of Horcruxes, but doesn't bother to tell you how to destroy them. Doesn't that bother you?",7,Ron Weasley,ron weasley,"Seems strange, mate.  Dumbledore sends you off to find a load of Horcruxes, but doesn't bother to tell you how to destroy them. Doesn't that bother you?",surprise
6255,6256,195,74,9,"You wouldn't be lying to me, would you, Gregorovitch?  Because, I must tell you... that will only make it worse for you...",7,Voldemort,voldemort,"You wouldn't be lying to me, would you, Gregorovitch?  Because, I must tell you... that will only make it worse for you...",anger
6256,6257,195,74,9,Who was he?  The thief?,7,Voldemort,voldemort,Who was he?  The thief?,surprise
6257,6258,195,74,125,Just a boy!  Not of the village. It was he who took it.  I never saw it again.  I swear on my life.,7,Mykew Gregorovitch,mykew gregorovitch,Just a boy!  Not of the village. It was he who took it.  I never saw it again.  I swear on my life.,surprise
6258,6259,195,74,9,I believe you...,7,Voldemort,voldemort,I believe you...,surprise
6259,6260,195,74,3,I thought it had stopped.,7,Hermione Granger,hermione granger,I thought it had stopped.,surprise
6260,6261,195,74,3,"You can't let him in, Harry. Dumbledore himself said it.  You have to close your mind.  It's too dangerous --",7,Hermione Granger,hermione granger,"You can't let him in, Harry. Dumbledore himself said it.  You have to close your mind.  It's too dangerous --",fear
6265,6266,195,74,3,The wandmaker?,7,Hermione Granger,hermione granger,The wandmaker?,surprise
6266,6267,195,74,1,Yes.  How'd you know?,7,Harry Potter,harry potter,Yes.  How'd you know?,surprise
6270,6271,195,74,1,Well it sets my teeth on edge. What's he expecting to hear?  Good news?,7,Harry Potter,harry potter,Well it sets my teeth on edge. What's he expecting to hear?  Good news?,anger
6276,6277,195,74,1,You're not doing enough.,7,Harry Potter,harry potter,You're not doing enough.,anger
6277,6278,195,74,3,Take it off.,7,Hermione Granger,hermione granger,Take it off.,anger
6279,6280,195,74,3,Better?,7,Hermione Granger,hermione granger,Better?,surprise
6283,6284,196,74,53,What's that?  That... smell?,7,Scabior,scabior,What's that?  That... smell?,surprise
6285,6286,196,74,1,Good to know your enchantments work.,7,Harry Potter,harry potter,Good to know your enchantments work.,joy
6287,6288,197,74,1,We have to leave.  We're not safe here.,7,Harry Potter,harry potter,We have to leave.  We're not safe here.,sadness
6290,6291,197,74,2,I'm hungry.,7,Ron Weasley,ron weasley,I'm hungry.,sadness
6295,6296,197,74,2,"Oh, speak English, can't you?",7,Ron Weasley,ron weasley,"Oh, speak English, can't you?",anger
6297,6298,197,74,1,It'll be dark soon.  We need to find a place to sleep.,7,Harry Potter,harry potter,It'll be dark soon.  We need to find a place to sleep.,sadness
6299,6300,197,74,2,"Yeah.  Brilliant.  Only, correct me if I'm wrong... wasn't that yesterday's plan?  And the day before that?  And the day before that?  Walk.  Sleep.  Walk. Sleep.",7,Ron Weasley,ron weasley,"Yeah.  Brilliant.  Only, correct me if I'm wrong... wasn't that yesterday's plan?  And the day before that?  And the day before that?  Walk.  Sleep.  Walk. Sleep.",surprise
6301,6302,197,74,2,"He doesn't know what he's doing, does he?",7,Ron Weasley,ron weasley,"He doesn't know what he's doing, does he?",surprise
6305,6306,197,74,3,I want to go.,7,Hermione Granger,hermione granger,I want to go.,sadness
6309,6310,197,74,1,Brilliant.,7,Harry Potter,harry potter,Brilliant.,joy
6313,6314,197,74,1,With a basilisk fang.  If you tell me you've got one of those in that bloody beaded bag of yours --,7,Harry Potter,harry potter,With a basilisk fang.  If you tell me you've got one of those in that bloody beaded bag of yours --,anger
6314,6315,197,74,3,"Don't you see!  In the Chamber of Secrets, you stabbed the basilisk with the Sword of Gryffindor.",7,Hermione Granger,hermione granger,"Don't you see!  In the Chamber of Secrets, you stabbed the basilisk with the Sword of Gryffindor.",anger
6317,6318,197,74,3,Exactly!  Which means...,7,Hermione Granger,hermione granger,Exactly!  Which means...,surprise
6318,6319,197,74,1,... it can destroy Horcruxes.,7,Harry Potter,harry potter,... it can destroy Horcruxes.,fear
6323,6324,197,74,2,The sword was stolen.,7,Ron Weasley,ron weasley,The sword was stolen.,anger
6325,6326,197,74,1,What's the problem?,7,Harry Potter,harry potter,What's the problem?,anger
6327,6328,197,74,1,"Look, don't be shy.  If you've got something to say, spit it out.",7,Harry Potter,harry potter,"Look, don't be shy.  If you've got something to say, spit it out.",fear
6328,6329,197,74,2,"All right, I'll spit it out. Don't expect me to skip up and down because now there's some other damn thing we've got to find.",7,Ron Weasley,ron weasley,"All right, I'll spit it out. Don't expect me to skip up and down because now there's some other damn thing we've got to find.",anger
6330,6331,197,74,1,I thought you knew what you signed up for.,7,Harry Potter,harry potter,I thought you knew what you signed up for.,surprise
6332,6333,197,74,1,I don't understand.  What part of this isn't living up to your expectations?  Did you think we'd be staying in five-star hotels? Finding a Horcrux every other day? Did you think you'd be back to Mummy by Christmas?,7,Harry Potter,harry potter,I don't understand.  What part of this isn't living up to your expectations?  Did you think we'd be staying in five-star hotels? Finding a Horcrux every other day? Did you think you'd be back to Mummy by Christmas?,surprise
6333,6334,197,74,2,"No, I just reckoned after all this time, we'd have actually achieved something.  I reckoned you knew what you were doing.  I reckoned Dumbledore had told you something worthwhile! I reckoned you had a plan!",7,Ron Weasley,ron weasley,"No, I just reckoned after all this time, we'd have actually achieved something.  I reckoned you knew what you were doing.  I reckoned Dumbledore had told you something worthwhile! I reckoned you had a plan!",surprise
6334,6335,197,74,1,"I've told you everything Dumbledore told me! And in case you haven't noticed, we've found a Horcrux!",7,Harry Potter,harry potter,"I've told you everything Dumbledore told me! And in case you haven't noticed, we've found a Horcrux!",surprise
6335,6336,197,74,2,"Yeah, and we're about as near getting rid of it as we are to finding the rest of them, aren't we!",7,Ron Weasley,ron weasley,"Yeah, and we're about as near getting rid of it as we are to finding the rest of them, aren't we!",anger
6336,6337,197,74,3,"Take it off, Ron.  Please take it off.  You wouldn't be talking like this if you hadn't been wearing it all day --",7,Hermione Granger,hermione granger,"Take it off, Ron.  Please take it off.  You wouldn't be talking like this if you hadn't been wearing it all day --",fear
6337,6338,197,74,1,"Yeah, he would.  D'you think I haven't noticed the two of you whispering behind my back?  D'you think I haven't guessed what you were thinking?",7,Harry Potter,harry potter,"Yeah, he would.  D'you think I haven't noticed the two of you whispering behind my back?  D'you think I haven't guessed what you were thinking?",surprise
6339,6340,197,74,2,"Don't lie!  You said it, too, you said you were disappointed --",7,Ron Weasley,ron weasley,"Don't lie!  You said it, too, you said you were disappointed --",anger
6340,6341,197,74,3,I didn't!  Not like that!  Harry -- I didn't!,7,Hermione Granger,hermione granger,I didn't!  Not like that!  Harry -- I didn't!,sadness
6342,6343,197,74,1,You think I don't listen!  You think I don't know what it's like --,7,Harry Potter,harry potter,You think I don't listen!  You think I don't know what it's like --,surprise
6343,6344,197,74,3,Stop!  Stop!,7,Hermione Granger,hermione granger,Stop!  Stop!,anger
6345,6346,197,74,2,And you?,7,Ron Weasley,ron weasley,And you?,surprise
6346,6347,197,74,3,Me?,7,Hermione Granger,hermione granger,Me?,surprise
6347,6348,197,74,2,Are you staying?  Or coming?,7,Ron Weasley,ron weasley,Are you staying?  Or coming?,surprise
6349,6350,197,74,3,"What?  Ron, no -- please --",7,Hermione Granger,hermione granger,"What?  Ron, no -- please --",surprise
6353,6354,198,74,1,You were right.  It's like you said.  Snitches have flesh memories.  But I didn't catch my first Snitch with my hand.  I almost swallowed it.,7,Harry Potter,harry potter,You were right.  It's like you said.  Snitches have flesh memories.  But I didn't catch my first Snitch with my hand.  I almost swallowed it.,fear
6354,6355,198,74,3,'I open at the close?',7,Hermione Granger,hermione granger,'I open at the close?',surprise
6355,6356,198,74,1,What do you reckon it means?,7,Harry Potter,harry potter,What do you reckon it means?,surprise
6359,6360,198,74,3,What d'you mean -- wearing it?,7,Hermione Granger,hermione granger,What d'you mean -- wearing it?,surprise
6361,6362,198,74,3,Why would someone have drawn it in a children's book?,7,Hermione Granger,hermione granger,Why would someone have drawn it in a children's book?,surprise
